person,question,response_str,response_n,response
p49,q10,"Big Data Madison (https://www.meetup.com/BigDataMadison), Data Science Madison (http://www.meetup.com/Data-Science-Madison), MadR (https://www.meetup.com/MadR-Madison-R-Programming-UseRs-Group)",0,Big Data Madison (https://www.meetup.com/BigDataMadison)
p49,q10,"Big Data Madison (https://www.meetup.com/BigDataMadison), Data Science Madison (http://www.meetup.com/Data-Science-Madison), MadR (https://www.meetup.com/MadR-Madison-R-Programming-UseRs-Group)",1,Data Science Madison (http://www.meetup.com/Data-Science-Madison)
p49,q10,"Big Data Madison (https://www.meetup.com/BigDataMadison), Data Science Madison (http://www.meetup.com/Data-Science-Madison), MadR (https://www.meetup.com/MadR-Madison-R-Programming-UseRs-Group)",2,MadR (https://www.meetup.com/MadR-Madison-R-Programming-UseRs-Group)
p8,q10,,0,
p62,q10,,0,
p39,q10,,0,
p20,q10,,0,
p84,q10,"Big Data Madison (https://www.meetup.com/BigDataMadison), Data Science Madison (http://www.meetup.com/Data-Science-Madison)",0,Big Data Madison (https://www.meetup.com/BigDataMadison)
p84,q10,"Big Data Madison (https://www.meetup.com/BigDataMadison), Data Science Madison (http://www.meetup.com/Data-Science-Madison)",1,Data Science Madison (http://www.meetup.com/Data-Science-Madison)
p43,q10,"MadJS (https://www.meetup.com/MadisonJS), Big Data Madison (https://www.meetup.com/BigDataMadison), Madison DevOps (https://www.meetup.com/Madison-Devops), MadR (https://www.meetup.com/MadR-Madison-R-Programming-UseRs-Group), MadHackers (https://www.meetup.com/madhackers), Mad-Railers (https://www.meetup.com/Mad-Railers)",0,MadJS (https://www.meetup.com/MadisonJS)
p43,q10,"MadJS (https://www.meetup.com/MadisonJS), Big Data Madison (https://www.meetup.com/BigDataMadison), Madison DevOps (https://www.meetup.com/Madison-Devops), MadR (https://www.meetup.com/MadR-Madison-R-Programming-UseRs-Group), MadHackers (https://www.meetup.com/madhackers), Mad-Railers (https://www.meetup.com/Mad-Railers)",1,Big Data Madison (https://www.meetup.com/BigDataMadison)
p43,q10,"MadJS (https://www.meetup.com/MadisonJS), Big Data Madison (https://www.meetup.com/BigDataMadison), Madison DevOps (https://www.meetup.com/Madison-Devops), MadR (https://www.meetup.com/MadR-Madison-R-Programming-UseRs-Group), MadHackers (https://www.meetup.com/madhackers), Mad-Railers (https://www.meetup.com/Mad-Railers)",2,Madison DevOps (https://www.meetup.com/Madison-Devops)
p43,q10,"MadJS (https://www.meetup.com/MadisonJS), Big Data Madison (https://www.meetup.com/BigDataMadison), Madison DevOps (https://www.meetup.com/Madison-Devops), MadR (https://www.meetup.com/MadR-Madison-R-Programming-UseRs-Group), MadHackers (https://www.meetup.com/madhackers), Mad-Railers (https://www.meetup.com/Mad-Railers)",3,MadR (https://www.meetup.com/MadR-Madison-R-Programming-UseRs-Group)
p43,q10,"MadJS (https://www.meetup.com/MadisonJS), Big Data Madison (https://www.meetup.com/BigDataMadison), Madison DevOps (https://www.meetup.com/Madison-Devops), MadR (https://www.meetup.com/MadR-Madison-R-Programming-UseRs-Group), MadHackers (https://www.meetup.com/madhackers), Mad-Railers (https://www.meetup.com/Mad-Railers)",4,MadHackers (https://www.meetup.com/madhackers)
p43,q10,"MadJS (https://www.meetup.com/MadisonJS), Big Data Madison (https://www.meetup.com/BigDataMadison), Madison DevOps (https://www.meetup.com/Madison-Devops), MadR (https://www.meetup.com/MadR-Madison-R-Programming-UseRs-Group), MadHackers (https://www.meetup.com/madhackers), Mad-Railers (https://www.meetup.com/Mad-Railers)",5,Mad-Railers (https://www.meetup.com/Mad-Railers)
p9,q10,"Data Science Madison (http://www.meetup.com/Data-Science-Madison), MadR (https://www.meetup.com/MadR-Madison-R-Programming-UseRs-Group)",0,Data Science Madison (http://www.meetup.com/Data-Science-Madison)
p9,q10,"Data Science Madison (http://www.meetup.com/Data-Science-Madison), MadR (https://www.meetup.com/MadR-Madison-R-Programming-UseRs-Group)",1,MadR (https://www.meetup.com/MadR-Madison-R-Programming-UseRs-Group)
p23,q10,"Big Data Madison (https://www.meetup.com/BigDataMadison), Data Science Madison (http://www.meetup.com/Data-Science-Madison), Elastic Madison (https://www.meetup.com/Madison-Milwaukee-Elastic-Fantastics), MadR (https://www.meetup.com/MadR-Madison-R-Programming-UseRs-Group)",0,Big Data Madison (https://www.meetup.com/BigDataMadison)
p23,q10,"Big Data Madison (https://www.meetup.com/BigDataMadison), Data Science Madison (http://www.meetup.com/Data-Science-Madison), Elastic Madison (https://www.meetup.com/Madison-Milwaukee-Elastic-Fantastics), MadR (https://www.meetup.com/MadR-Madison-R-Programming-UseRs-Group)",1,Data Science Madison (http://www.meetup.com/Data-Science-Madison)
p23,q10,"Big Data Madison (https://www.meetup.com/BigDataMadison), Data Science Madison (http://www.meetup.com/Data-Science-Madison), Elastic Madison (https://www.meetup.com/Madison-Milwaukee-Elastic-Fantastics), MadR (https://www.meetup.com/MadR-Madison-R-Programming-UseRs-Group)",2,Elastic Madison (https://www.meetup.com/Madison-Milwaukee-Elastic-Fantastics)
p23,q10,"Big Data Madison (https://www.meetup.com/BigDataMadison), Data Science Madison (http://www.meetup.com/Data-Science-Madison), Elastic Madison (https://www.meetup.com/Madison-Milwaukee-Elastic-Fantastics), MadR (https://www.meetup.com/MadR-Madison-R-Programming-UseRs-Group)",3,MadR (https://www.meetup.com/MadR-Madison-R-Programming-UseRs-Group)
p44,q10,"Big Data Madison (https://www.meetup.com/BigDataMadison), Data Science Madison (http://www.meetup.com/Data-Science-Madison), MadR (https://www.meetup.com/MadR-Madison-R-Programming-UseRs-Group)",0,Big Data Madison (https://www.meetup.com/BigDataMadison)
p44,q10,"Big Data Madison (https://www.meetup.com/BigDataMadison), Data Science Madison (http://www.meetup.com/Data-Science-Madison), MadR (https://www.meetup.com/MadR-Madison-R-Programming-UseRs-Group)",1,Data Science Madison (http://www.meetup.com/Data-Science-Madison)
p44,q10,"Big Data Madison (https://www.meetup.com/BigDataMadison), Data Science Madison (http://www.meetup.com/Data-Science-Madison), MadR (https://www.meetup.com/MadR-Madison-R-Programming-UseRs-Group)",2,MadR (https://www.meetup.com/MadR-Madison-R-Programming-UseRs-Group)
p19,q10,,0,
p24,q10,Big Data Madison (https://www.meetup.com/BigDataMadison),0,Big Data Madison (https://www.meetup.com/BigDataMadison)
p82,q10,,0,
p21,q10,,0,
p26,q10,"MadJS (https://www.meetup.com/MadisonJS), Ionic Madison (https://www.meetup.com/Ionic-Madison)",0,MadJS (https://www.meetup.com/MadisonJS)
p26,q10,"MadJS (https://www.meetup.com/MadisonJS), Ionic Madison (https://www.meetup.com/Ionic-Madison)",1,Ionic Madison (https://www.meetup.com/Ionic-Madison)
p29,q10,"Madison DevOps (https://www.meetup.com/Madison-Devops), Mad-Railers (https://www.meetup.com/Mad-Railers)",0,Madison DevOps (https://www.meetup.com/Madison-Devops)
p29,q10,"Madison DevOps (https://www.meetup.com/Madison-Devops), Mad-Railers (https://www.meetup.com/Mad-Railers)",1,Mad-Railers (https://www.meetup.com/Mad-Railers)
p45,q6,After work hours (6pm - 9pm),0,After work hours (6pm - 9pm)
p77,q6,After work hours (6pm - 9pm),0,After work hours (6pm - 9pm)
p78,q6,After work hours (6pm - 9pm),0,After work hours (6pm - 9pm)
p51,q6,After work hours (6pm - 9pm),0,After work hours (6pm - 9pm)
p53,q6,After work hours (6pm - 9pm),0,After work hours (6pm - 9pm)
p32,q6,After work hours (6pm - 9pm),0,After work hours (6pm - 9pm)
p66,q6,"After work hours (6pm - 9pm), Night/bar time (9pm - 2am)",0,After work hours (6pm - 9pm)
p66,q6,"After work hours (6pm - 9pm), Night/bar time (9pm - 2am)",1,Night/bar time (9pm - 2am)
p3,q6,"After work hours (6pm - 9pm), Night/bar time (9pm - 2am)",0,After work hours (6pm - 9pm)
p3,q6,"After work hours (6pm - 9pm), Night/bar time (9pm - 2am)",1,Night/bar time (9pm - 2am)
p80,q6,"After work hours (6pm - 9pm), Night/bar time (9pm - 2am)",0,After work hours (6pm - 9pm)
p80,q6,"After work hours (6pm - 9pm), Night/bar time (9pm - 2am)",1,Night/bar time (9pm - 2am)
p33,q6,After work hours (6pm - 9pm),0,After work hours (6pm - 9pm)
p34,q6,"After work hours (6pm - 9pm), Night/bar time (9pm - 2am)",0,After work hours (6pm - 9pm)
p34,q6,"After work hours (6pm - 9pm), Night/bar time (9pm - 2am)",1,Night/bar time (9pm - 2am)
p41,q6,"After work hours (6pm - 9pm), Night/bar time (9pm - 2am)",0,After work hours (6pm - 9pm)
p41,q6,"After work hours (6pm - 9pm), Night/bar time (9pm - 2am)",1,Night/bar time (9pm - 2am)
p42,q6,"After work hours (6pm - 9pm), Night/bar time (9pm - 2am)",0,After work hours (6pm - 9pm)
p42,q6,"After work hours (6pm - 9pm), Night/bar time (9pm - 2am)",1,Night/bar time (9pm - 2am)
p46,q6,After work hours (6pm - 9pm),0,After work hours (6pm - 9pm)
p13,q6,After work hours (6pm - 9pm),0,After work hours (6pm - 9pm)
p74,q6,"After work hours (6pm - 9pm), Night/bar time (9pm - 2am)",0,After work hours (6pm - 9pm)
p74,q6,"After work hours (6pm - 9pm), Night/bar time (9pm - 2am)",1,Night/bar time (9pm - 2am)
p83,q6,After work hours (6pm - 9pm),0,After work hours (6pm - 9pm)
p18,q6,After work hours (6pm - 9pm),0,After work hours (6pm - 9pm)
p22,q6,"Work hours (8am - 6pm), After work hours (6pm - 9pm)",0,Work hours (8am - 6pm)
p22,q6,"Work hours (8am - 6pm), After work hours (6pm - 9pm)",1,After work hours (6pm - 9pm)
p58,q6,After work hours (6pm - 9pm),0,After work hours (6pm - 9pm)
p30,q6,After work hours (6pm - 9pm),0,After work hours (6pm - 9pm)
p52,q6,"Work hours (8am - 6pm), After work hours (6pm - 9pm)",0,Work hours (8am - 6pm)
p52,q6,"Work hours (8am - 6pm), After work hours (6pm - 9pm)",1,After work hours (6pm - 9pm)
p73,q6,After work hours (6pm - 9pm),0,After work hours (6pm - 9pm)
p64,q6,Work hours (8am - 6pm),0,Work hours (8am - 6pm)
p56,q6,"Work hours (8am - 6pm), After work hours (6pm - 9pm)",0,Work hours (8am - 6pm)
p56,q6,"Work hours (8am - 6pm), After work hours (6pm - 9pm)",1,After work hours (6pm - 9pm)
p63,q6,After work hours (6pm - 9pm),0,After work hours (6pm - 9pm)
p2,q6,After work hours (6pm - 9pm),0,After work hours (6pm - 9pm)
p50,q6,After work hours (6pm - 9pm),0,After work hours (6pm - 9pm)
p68,q6,Work hours (8am - 6pm),0,Work hours (8am - 6pm)
p1,q6,After work hours (6pm - 9pm),0,After work hours (6pm - 9pm)
p36,q6,After work hours (6pm - 9pm),0,After work hours (6pm - 9pm)
p12,q6,After work hours (6pm - 9pm),0,After work hours (6pm - 9pm)
p65,q6,After work hours (6pm - 9pm),0,After work hours (6pm - 9pm)
p38,q6,After work hours (6pm - 9pm),0,After work hours (6pm - 9pm)
p76,q6,"After work hours (6pm - 9pm), Night/bar time (9pm - 2am)",0,After work hours (6pm - 9pm)
p76,q6,"After work hours (6pm - 9pm), Night/bar time (9pm - 2am)",1,Night/bar time (9pm - 2am)
p27,q6,"After work hours (6pm - 9pm), Night/bar time (9pm - 2am)",0,After work hours (6pm - 9pm)
p27,q6,"After work hours (6pm - 9pm), Night/bar time (9pm - 2am)",1,Night/bar time (9pm - 2am)
p35,q6,After work hours (6pm - 9pm),0,After work hours (6pm - 9pm)
p15,q6,After work hours (6pm - 9pm),0,After work hours (6pm - 9pm)
p57,q6,After work hours (6pm - 9pm),0,After work hours (6pm - 9pm)
p0,q6,"After work hours (6pm - 9pm), Night/bar time (9pm - 2am)",0,After work hours (6pm - 9pm)
p0,q6,"After work hours (6pm - 9pm), Night/bar time (9pm - 2am)",1,Night/bar time (9pm - 2am)
p14,q6,After work hours (6pm - 9pm),0,After work hours (6pm - 9pm)
p7,q6,"Work hours (8am - 6pm), After work hours (6pm - 9pm)",0,Work hours (8am - 6pm)
p7,q6,"Work hours (8am - 6pm), After work hours (6pm - 9pm)",1,After work hours (6pm - 9pm)
p40,q6,After work hours (6pm - 9pm),0,After work hours (6pm - 9pm)
p55,q6,After work hours (6pm - 9pm),0,After work hours (6pm - 9pm)
p59,q6,"After work hours (6pm - 9pm), Night/bar time (9pm - 2am)",0,After work hours (6pm - 9pm)
p59,q6,"After work hours (6pm - 9pm), Night/bar time (9pm - 2am)",1,Night/bar time (9pm - 2am)
p79,q6,After work hours (6pm - 9pm),0,After work hours (6pm - 9pm)
p60,q6,"After work hours (6pm - 9pm), Night/bar time (9pm - 2am)",0,After work hours (6pm - 9pm)
p60,q6,"After work hours (6pm - 9pm), Night/bar time (9pm - 2am)",1,Night/bar time (9pm - 2am)
p6,q6,"After work hours (6pm - 9pm), Night/bar time (9pm - 2am)",0,After work hours (6pm - 9pm)
p6,q6,"After work hours (6pm - 9pm), Night/bar time (9pm - 2am)",1,Night/bar time (9pm - 2am)
p48,q6,After work hours (6pm - 9pm),0,After work hours (6pm - 9pm)
p5,q6,After work hours (6pm - 9pm),0,After work hours (6pm - 9pm)
p67,q6,"After work hours (6pm - 9pm), Night/bar time (9pm - 2am)",0,After work hours (6pm - 9pm)
p67,q6,"After work hours (6pm - 9pm), Night/bar time (9pm - 2am)",1,Night/bar time (9pm - 2am)
p54,q6,After work hours (6pm - 9pm),0,After work hours (6pm - 9pm)
p70,q6,"Work hours (8am - 6pm), After work hours (6pm - 9pm)",0,Work hours (8am - 6pm)
p70,q6,"Work hours (8am - 6pm), After work hours (6pm - 9pm)",1,After work hours (6pm - 9pm)
p4,q6,After work hours (6pm - 9pm),0,After work hours (6pm - 9pm)
p11,q6,"Work hours (8am - 6pm), After work hours (6pm - 9pm)",0,Work hours (8am - 6pm)
p11,q6,"Work hours (8am - 6pm), After work hours (6pm - 9pm)",1,After work hours (6pm - 9pm)
p47,q6,After work hours (6pm - 9pm),0,After work hours (6pm - 9pm)
p69,q6,After work hours (6pm - 9pm),0,After work hours (6pm - 9pm)
p61,q6,After work hours (6pm - 9pm),0,After work hours (6pm - 9pm)
p31,q6,After work hours (6pm - 9pm),0,After work hours (6pm - 9pm)
p28,q6,Work hours (8am - 6pm),0,Work hours (8am - 6pm)
p25,q6,After work hours (6pm - 9pm),0,After work hours (6pm - 9pm)
p17,q6,"After work hours (6pm - 9pm), Night/bar time (9pm - 2am)",0,After work hours (6pm - 9pm)
p17,q6,"After work hours (6pm - 9pm), Night/bar time (9pm - 2am)",1,Night/bar time (9pm - 2am)
p75,q6,"After work hours (6pm - 9pm), Night/bar time (9pm - 2am)",0,After work hours (6pm - 9pm)
p75,q6,"After work hours (6pm - 9pm), Night/bar time (9pm - 2am)",1,Night/bar time (9pm - 2am)
p10,q6,"After work hours (6pm - 9pm), Night/bar time (9pm - 2am)",0,After work hours (6pm - 9pm)
p10,q6,"After work hours (6pm - 9pm), Night/bar time (9pm - 2am)",1,Night/bar time (9pm - 2am)
p72,q6,After work hours (6pm - 9pm),0,After work hours (6pm - 9pm)
p81,q6,Work hours (8am - 6pm),0,Work hours (8am - 6pm)
p16,q6,After work hours (6pm - 9pm),0,After work hours (6pm - 9pm)
p71,q6,After work hours (6pm - 9pm),0,After work hours (6pm - 9pm)
p37,q6,Work hours (8am - 6pm),0,Work hours (8am - 6pm)
p49,q6,After work hours (6pm - 9pm),0,After work hours (6pm - 9pm)
p8,q6,After work hours (6pm - 9pm),0,After work hours (6pm - 9pm)
p62,q6,After work hours (6pm - 9pm),0,After work hours (6pm - 9pm)
p39,q6,After work hours (6pm - 9pm),0,After work hours (6pm - 9pm)
p20,q6,Work hours (8am - 6pm),0,Work hours (8am - 6pm)
p84,q6,"After work hours (6pm - 9pm), Night/bar time (9pm - 2am)",0,After work hours (6pm - 9pm)
p84,q6,"After work hours (6pm - 9pm), Night/bar time (9pm - 2am)",1,Night/bar time (9pm - 2am)
p43,q6,"After work hours (6pm - 9pm), Night/bar time (9pm - 2am)",0,After work hours (6pm - 9pm)
p43,q6,"After work hours (6pm - 9pm), Night/bar time (9pm - 2am)",1,Night/bar time (9pm - 2am)
p9,q6,After work hours (6pm - 9pm),0,After work hours (6pm - 9pm)
p23,q6,"After work hours (6pm - 9pm), Night/bar time (9pm - 2am)",0,After work hours (6pm - 9pm)
p23,q6,"After work hours (6pm - 9pm), Night/bar time (9pm - 2am)",1,Night/bar time (9pm - 2am)
p44,q6,"After work hours (6pm - 9pm), Night/bar time (9pm - 2am)",0,After work hours (6pm - 9pm)
p44,q6,"After work hours (6pm - 9pm), Night/bar time (9pm - 2am)",1,Night/bar time (9pm - 2am)
p19,q6,"Work hours (8am - 6pm), After work hours (6pm - 9pm)",0,Work hours (8am - 6pm)
p19,q6,"Work hours (8am - 6pm), After work hours (6pm - 9pm)",1,After work hours (6pm - 9pm)
p24,q6,After work hours (6pm - 9pm),0,After work hours (6pm - 9pm)
p82,q6,After work hours (6pm - 9pm),0,After work hours (6pm - 9pm)
p21,q6,After work hours (6pm - 9pm),0,After work hours (6pm - 9pm)
p26,q6,After work hours (6pm - 9pm),0,After work hours (6pm - 9pm)
p29,q6,After work hours (6pm - 9pm),0,After work hours (6pm - 9pm)
